"","subject","session","trial","age","SD30","SD32","SD31","timetotal","array","item","category","supercategory","VOT","correct","AR","error"
"236",1,2,76,50,"3","2","8",28.2166666666667,17,"löffel","Kochen","Werkzeug","719","1","NA","NA"
"237",1,2,77,50,"3","2","8",28.2166666666667,17,"bär","Raubtiere","Tiere","1112","1.1","Braunbaer","NA"
"238",1,2,78,50,"3","2","8",28.2166666666667,17,"brosche","Schmuck","Kleidung","746","1","NA","NA"
"239",1,2,79,50,"3","2","8",28.2166666666667,17,"badewanne","Filler","Filler","570","1","NA","NA"
"240",1,2,80,50,"3","2","8",28.2166666666667,17,"schneebesen","Kochen","Werkzeug","0","0","NR","4"
"241",1,2,81,50,"3","2","8",28.2166666666667,17,"motorrad","Strasse","Fortbewegungsmittel","549","1","NA","NA"
"242",1,2,82,50,"3","2","8",28.2166666666667,17,"schwamm","Filler","Filler","525","1","NA","NA"
"243",1,2,83,50,"3","2","8",28.2166666666667,17,"kleiderschrank","Aufbewahrung","Möbel","407","1.1","Schrank","NA"
"244",1,2,84,50,"3","2","8",28.2166666666667,17,"kutsche","Strasse","Fortbewegungsmittel","549","1","NA","NA"
"245",1,2,85,50,"3","2","8",28.2166666666667,17,"baby","Filler","Filler","501","1","NA","NA"
"246",1,2,86,50,"3","2","8",28.2166666666667,17,"delfin","Fische","Tiere","556","1","NA","NA"
"247",1,2,87,50,"3","2","8",28.2166666666667,17,"auto","Strasse","Fortbewegungsmittel","421","1","NA","NA"
"248",1,2,88,50,"3","2","8",28.2166666666667,17,"regal","Aufbewahrung","Möbel","531","1","NA","NA"
"249",1,2,89,50,"3","2","8",28.2166666666667,17,"hai","Fische","Tiere","991","1","NA","NA"
"250",1,2,90,50,"3","2","8",28.2166666666667,17,"fenster","Filler","Filler","618","1","NA","NA"
"251",1,2,91,50,"3","2","8",28.2166666666667,17,"bus","Strasse","Fortbewegungsmittel","780","1","NA","NA"
"252",1,2,92,50,"3","2","8",28.2166666666667,17,"goldfisch","Fische","Tiere","1306","1","NA","NA"
"253",1,2,93,50,"3","2","8",28.2166666666667,17,"safe","Aufbewahrung","Möbel","951","1","NA","NA"
"254",1,2,94,50,"3","2","8",28.2166666666667,17,"tafel","Filler","Filler","713","1","NA","NA"
"255",1,2,95,50,"3","2","8",28.2166666666667,17,"lkw","Strasse","Fortbewegungsmittel","681","1","NA","NA"
"256",1,2,96,50,"3","2","8",28.2166666666667,17,"aal","Fische","Tiere","507","1","NA","NA"
"257",1,2,97,50,"3","2","8",28.2166666666667,17,"schachtel","Aufbewahrung","Möbel","532","1","NA","NA"
"258",1,2,98,50,"3","2","8",28.2166666666667,17,"schwert","Filler","Filler","486","1","NA","NA"
"259",1,2,99,50,"3","2","8",28.2166666666667,17,"rochen","Fische","Tiere","531","1","NA","NA"
"260",1,2,100,50,"3","2","8",28.2166666666667,17,"schublade","Aufbewahrung","Möbel","492","1","NA","NA"
"261",1,2,101,50,"3","2","8",28.2166666666667,17,"bein","Körperteile","Misc I","689","0","Fuss","5"
"262",1,2,102,50,"3","2","8",28.2166666666667,17,"kuchen","Süssigkeiten","Lebensmittel","1409","1.1","Torte","NA"
"263",1,2,103,50,"3","2","8",28.2166666666667,17,"fernglas","Filler","Filler","0","0","NR","4"
"264",1,2,104,50,"3","2","8",28.2166666666667,17,"zange","Heimwerker","Werkzeug","499","1","NA","NA"
"265",1,2,105,50,"3","2","8",28.2166666666667,17,"eis","Süssigkeiten","Lebensmittel","644","1","NA","NA"
"266",1,2,106,50,"3","2","8",28.2166666666667,17,"ohr","Körperteile","Misc I","459","1","NA","NA"
"267",1,2,107,50,"3","2","8",28.2166666666667,17,"schraubenzieher","Heimwerker","Werkzeug","691","1.1","Schraubendreher","NA"
"268",1,2,108,50,"3","2","8",28.2166666666667,17,"käfig","Filler","Filler","759","1","NA","NA"
"269",1,2,109,50,"3","2","8",28.2166666666667,17,"schokolade","Süssigkeiten","Lebensmittel","411","1","NA","NA"
"270",1,2,110,50,"3","2","8",28.2166666666667,17,"feile","Heimwerker","Werkzeug","662","1","NA","NA"
"271",1,2,111,50,"3","2","8",28.2166666666667,17,"ventilator","Filler","Filler","748","1","NA","NA"
"272",1,2,112,50,"3","2","8",28.2166666666667,17,"hand","Körperteile","Misc I","417","1","NA","NA"
"273",1,2,113,50,"3","2","8",28.2166666666667,17,"hammer","Heimwerker","Werkzeug","452","1","NA","NA"
"274",1,2,114,50,"3","2","8",28.2166666666667,17,"ampel","Filler","Filler","498","1","NA","NA"
"275",1,2,115,50,"3","2","8",28.2166666666667,17,"bonbon","Süssigkeiten","Lebensmittel","588","1","NA","NA"
"276",1,2,116,50,"3","2","8",28.2166666666667,17,"arm","Körperteile","Misc I","695","1","NA","NA"
"277",1,2,117,50,"3","2","8",28.2166666666667,17,"bohrmaschine","Heimwerker","Werkzeug","809","1","NA","NA"
"278",1,2,118,50,"3","2","8",28.2166666666667,17,"kekse","Süssigkeiten","Lebensmittel","611","1","NA","NA"
"279",1,2,119,50,"3","2","8",28.2166666666667,17,"fuss","Körperteile","Misc I","421","1","NA","NA"
"280",1,2,120,50,"3","2","8",28.2166666666667,17,"steckdose","Filler","Filler","436","1","NA","NA"
"281",1,2,121,50,"3","2","8",28.2166666666667,17,"schlagzeug","Instrumente","Misc I","440","0","zeug [f.r.]","99"
"282",1,2,122,50,"3","2","8",28.2166666666667,17,"streichholz","Filler","Filler","461","1","NA","NA"
"283",1,2,123,50,"3","2","8",28.2166666666667,17,"löwenzahn","Blumen","Misc II","557","1","NA","NA"
"284",1,2,124,50,"3","2","8",28.2166666666667,17,"pferd","Huftiere","Tiere","431","1","NA","NA"
"285",1,2,125,50,"3","2","8",28.2166666666667,17,"puppe","Filler","Filler","499","1","NA","NA"
"286",1,2,126,50,"3","2","8",28.2166666666667,17,"bürste","Filler","Filler","963","1","NA","NA"
"287",1,2,127,50,"3","2","8",28.2166666666667,17,"geige","Instrumente","Misc I","959","1","NA","NA"
"288",1,2,128,50,"3","2","8",28.2166666666667,17,"rose","Blumen","Misc II","430","1","NA","NA"
"289",1,2,129,50,"3","2","8",28.2166666666667,17,"schaf","Huftiere","Tiere","408","1","NA","NA"
"290",1,2,130,50,"3","2","8",28.2166666666667,17,"harfe","Instrumente","Misc I","421","1","NA","NA"
"291",1,2,131,50,"3","2","8",28.2166666666667,17,"kassette","Filler","Filler","445","1","NA","NA"
"292",1,2,132,50,"3","2","8",28.2166666666667,17,"kuh","Huftiere","Tiere","1389","1","NA","NA"
"293",1,2,133,50,"3","2","8",28.2166666666667,17,"orchidee","Blumen","Misc II","463","1","NA","NA"
"294",1,2,134,50,"3","2","8",28.2166666666667,17,"briefmarke","Filler","Filler","633","1","NA","NA"
"295",1,2,135,50,"3","2","8",28.2166666666667,17,"reh","Huftiere","Tiere","468","1","NA","NA"
"296",1,2,136,50,"3","2","8",28.2166666666667,17,"sonnenblume","Blumen","Misc II","421","1","NA","NA"
"297",1,2,137,50,"3","2","8",28.2166666666667,17,"gitarre","Instrumente","Misc I","721","1","NA","NA"
"298",1,2,138,50,"3","2","8",28.2166666666667,17,"kamel","Huftiere","Tiere","664","1","NA","NA"
"299",1,2,139,50,"3","2","8",28.2166666666667,17,"tulpe","Blumen","Misc II","497","1","NA","NA"
"300",1,2,140,50,"3","2","8",28.2166666666667,17,"klavier","Instrumente","Misc I","449","1","NA","NA"
"301",1,2,141,50,"3","2","8",28.2166666666667,17,"gondel","Wasser","Fortbewegungsmittel","1200","1","NA","NA"
"302",1,2,142,50,"3","2","8",28.2166666666667,17,"radiergummi","Büro","Werkzeug","651","1","NA","NA"
"303",1,2,143,50,"3","2","8",28.2166666666667,17,"pfeife","Filler","Filler","461","1","NA","NA"
"304",1,2,144,50,"3","2","8",28.2166666666667,17,"yacht","Wasser","Fortbewegungsmittel","622","1","NA","NA"
"305",1,2,145,50,"3","2","8",28.2166666666667,17,"schere","Büro","Werkzeug","526","1","NA","NA"
"306",1,2,146,50,"3","2","8",28.2166666666667,17,"spaghetti","Filler","Filler","580","1","NA","NA"
"307",1,2,147,50,"3","2","8",28.2166666666667,17,"segelschiff","Wasser","Fortbewegungsmittel","781","1.1","Segelboot","NA"
"308",1,2,148,50,"3","2","8",28.2166666666667,17,"mikrowelle","Küche","Möbel","764","1","NA","NA"
"309",1,2,149,50,"3","2","8",28.2166666666667,17,"bleistift","Büro","Werkzeug","892","1","NA","NA"
"310",1,2,150,50,"3","2","8",28.2166666666667,17,"zigarette","Filler","Filler","554","1","NA","NA"
"311",1,2,151,50,"3","2","8",28.2166666666667,17,"herd","Küche","Möbel","1294","1","NA","NA"
"312",1,2,152,50,"3","2","8",28.2166666666667,17,"würfel","Filler","Filler","429","1","NA","NA"
"313",1,2,153,50,"3","2","8",28.2166666666667,17,"lineal","Büro","Werkzeug","423","1","NA","NA"
"314",1,2,154,50,"3","2","8",28.2166666666667,17,"geschirrspüler","Küche","Möbel","421","1.1","Spuelmaschine","NA"
"315",1,2,155,50,"3","2","8",28.2166666666667,17,"teppich","Filler","Filler","509","1","NA","NA"
"316",1,2,156,50,"3","2","8",28.2166666666667,17,"u-boot","Wasser","Fortbewegungsmittel","1070","1","NA","NA"
"317",1,2,157,50,"3","2","8",28.2166666666667,17,"kaffeemaschine","Küche","Möbel","497","1","NA","NA"
"318",1,2,158,50,"3","2","8",28.2166666666667,17,"klammer","Büro","Werkzeug","1541","1","NA","NA"
"319",1,2,159,50,"3","2","8",28.2166666666667,17,"kanu","Wasser","Fortbewegungsmittel","1454","1.1","Boot","NA"
"320",1,2,160,50,"3","2","8",28.2166666666667,17,"kühlschrank","Küche","Möbel","744","1","NA","NA"
"321",1,3,1,50,"3","2","8",23.2,17,"apfel","Obst","Lebensmittel","587","1","NA","NA"
"322",1,3,2,50,"3","2","8",23.2,17,"glocke","Filler","Filler","746","1","NA","NA"
"323",1,3,3,50,"3","2","8",23.2,17,"marienkäfer","Insekten","Tiere","801","1","NA","NA"
"324",1,3,4,50,"3","2","8",23.2,17,"glas","Trinkgefässe","Misc II","730","1","NA","NA"
"325",1,3,5,50,"3","2","8",23.2,17,"banane","Obst","Lebensmittel","693","1","NA","NA"
"326",1,3,6,50,"3","2","8",23.2,17,"ameise","Insekten","Tiere","745","1","NA","NA"
"327",1,3,7,50,"3","2","8",23.2,17,"becher","Trinkgefässe","Misc II","924","1","NA","NA"
"328",1,3,8,50,"3","2","8",23.2,17,"mülleimer","Filler","Filler","835","1","NA","NA"
"329",1,3,9,50,"3","2","8",23.2,17,"spinne","Insekten","Tiere","655","1","NA","NA"
"330",1,3,10,50,"3","2","8",23.2,17,"birne","Obst","Lebensmittel","660","1","NA","NA"
"331",1,3,11,50,"3","2","8",23.2,17,"brille","Filler","Filler","668","1","NA","NA"
"332",1,3,12,50,"3","2","8",23.2,17,"biene","Insekten","Tiere","713","1","NA","NA"
"333",1,3,13,50,"3","2","8",23.2,17,"tasse","Trinkgefässe","Misc II","756","1","NA","NA"
"334",1,3,14,50,"3","2","8",23.2,17,"kopfkissen","Filler","Filler","867","1.1","Kissen","NA"
"335",1,3,15,50,"3","2","8",23.2,17,"trauben","Obst","Lebensmittel","1067","1.1","Traube","NA"
"336",1,3,16,50,"3","2","8",23.2,17,"fliege","Insekten","Tiere","610","1","NA","NA"
"337",1,3,17,50,"3","2","8",23.2,17,"flasche","Trinkgefässe","Misc II","724","1","NA","NA"
"338",1,3,18,50,"3","2","8",23.2,17,"kirsche","Obst","Lebensmittel","668","1","NA","NA"
"339",1,3,19,50,"3","2","8",23.2,17,"fächer","Filler","Filler","652","1","NA","NA"
"340",1,3,20,50,"3","2","8",23.2,17,"kanne","Trinkgefässe","Misc II","1201","1","NA","NA"
"341",1,3,21,50,"3","2","8",23.2,17,"gurke","Gemüse","Lebensmittel","642","1","NA","NA"
"342",1,3,22,50,"3","2","8",23.2,17,"arztkittel","Jacken","Kleidung","862","1","NA","NA"
"343",1,3,23,50,"3","2","8",23.2,17,"cd","Filler","Filler","703","1","NA","NA"
"344",1,3,24,50,"3","2","8",23.2,17,"karotte","Gemüse","Lebensmittel","820","1","NA","NA"
"345",1,3,25,50,"3","2","8",23.2,17,"säge","Bauernhof","Werkzeug","577","1","NA","NA"
"346",1,3,26,50,"3","2","8",23.2,17,"pelzmantel","Jacken","Kleidung","1169","1","NA","NA"
"347",1,3,27,50,"3","2","8",23.2,17,"kartoffel","Gemüse","Lebensmittel","619","1","NA","NA"
"348",1,3,28,50,"3","2","8",23.2,17,"besen","Bauernhof","Werkzeug","770","1","NA","NA"
"349",1,3,29,50,"3","2","8",23.2,17,"schornstein","Filler","Filler","1403","1","NA","NA"
"350",1,3,30,50,"3","2","8",23.2,17,"sakko","Jacken","Kleidung","757","1","NA","NA"
"351",1,3,31,50,"3","2","8",23.2,17,"sense","Bauernhof","Werkzeug","664","1","NA","NA"
"352",1,3,32,50,"3","2","8",23.2,17,"kopfhörer","Filler","Filler","918","1","NA","NA"
"353",1,3,33,50,"3","2","8",23.2,17,"paprika","Gemüse","Lebensmittel","772","1","NA","NA"
"354",1,3,34,50,"3","2","8",23.2,17,"schaufel","Bauernhof","Werkzeug","595","1","NA","NA"
"355",1,3,35,50,"3","2","8",23.2,17,"pinsel","Filler","Filler","781","1","NA","NA"
"356",1,3,36,50,"3","2","8",23.2,17,"daunenweste","Jacken","Kleidung","904","1","NA","NA"
"357",1,3,37,50,"3","2","8",23.2,17,"brokkoli","Gemüse","Lebensmittel","722","1","NA","NA"
"358",1,3,38,50,"3","2","8",23.2,17,"axt","Bauernhof","Werkzeug","817","1","NA","NA"
"359",1,3,39,50,"3","2","8",23.2,17,"kapuzenpulli","Jacken","Kleidung","1115","1","NA","NA"
"360",1,3,40,50,"3","2","8",23.2,17,"kamera","Filler","Filler","1699","1","NA","NA"
"361",1,3,41,50,"3","2","8",23.2,17,"kirche","Gebäude","Misc II","786","1","NA","NA"
"362",1,3,42,50,"3","2","8",23.2,17,"ball","Filler","Filler","725","1","NA","NA"
"363",1,3,43,50,"3","2","8",23.2,17,"briefkasten","Filler","Filler","899","1","NA","NA"
"364",1,3,44,50,"3","2","8",23.2,17,"hocker","Sitzen","Möbel","670","1","NA","NA"
"365",1,3,45,50,"3","2","8",23.2,17,"ente","Vögel","Tiere","985","1","NA","NA"
"366",1,3,46,50,"3","2","8",23.2,17,"lippenstift","Filler","Filler","676","1","NA","NA"
"367",1,3,47,50,"3","2","8",23.2,17,"burg","Gebäude","Misc II","476","1","NA","NA"
"368",1,3,48,50,"3","2","8",23.2,17,"strauss","Vögel","Tiere","581","1","NA","NA"
"369",1,3,49,50,"3","2","8",23.2,17,"parfum","Filler","Filler","778","1","NA","NA"
"370",1,3,50,50,"3","2","8",23.2,17,"sessel","Sitzen","Möbel","1821","1","NA","NA"
"371",1,3,51,50,"3","2","8",23.2,17,"schloss","Gebäude","Misc II","1377","1","NA","NA"
"372",1,3,52,50,"3","2","8",23.2,17,"taube","Vögel","Tiere","699","1","NA","NA"
"373",1,3,53,50,"3","2","8",23.2,17,"stuhl","Sitzen","Möbel","508","1","NA","NA"
"374",1,3,54,50,"3","2","8",23.2,17,"hochhaus","Gebäude","Misc II","667","1","NA","NA"
"375",1,3,55,50,"3","2","8",23.2,17,"mikrofon","Filler","Filler","780","1","NA","NA"
"376",1,3,56,50,"3","2","8",23.2,17,"bank","Sitzen","Möbel","1393","1","NA","NA"
"377",1,3,57,50,"3","2","8",23.2,17,"eule","Vögel","Tiere","676","1","NA","NA"
"378",1,3,58,50,"3","2","8",23.2,17,"tempel","Gebäude","Misc II","750","1","NA","NA"
"379",1,3,59,50,"3","2","8",23.2,17,"couch","Sitzen","Möbel","429","1","NA","NA"
"380",1,3,60,50,"3","2","8",23.2,17,"schwan","Vögel","Tiere","467","1","NA","NA"
"381",1,3,61,50,"3","2","8",23.2,17,"leopard","Raubtiere","Tiere","1577","0","Panther","2"
"382",1,3,62,50,"3","2","8",23.2,17,"luftballon","Filler","Filler","756","1","NA","NA"
"383",1,3,63,50,"3","2","8",23.2,17,"messer","Kochen","Werkzeug","2533","1.4","Messer [p.t.n.a.b.]","NA"
"384",1,3,64,50,"3","2","8",23.2,17,"tiger","Raubtiere","Tiere","855","1","NA","NA"
"385",1,3,65,50,"3","2","8",23.2,17,"ohrring","Schmuck","Kleidung","940","1","NA","NA"
"386",1,3,66,50,"3","2","8",23.2,17,"gabel","Kochen","Werkzeug","708","1","NA","NA"
"387",1,3,67,50,"3","2","8",23.2,17,"panther","Raubtiere","Tiere","1092","1","NA","NA"
"388",1,3,68,50,"3","2","8",23.2,17,"kette","Schmuck","Kleidung","692","1","NA","NA"
"389",1,3,69,50,"3","2","8",23.2,17,"kelle","Kochen","Werkzeug","1162","1","NA","NA"
"390",1,3,70,50,"3","2","8",23.2,17,"löwe","Raubtiere","Tiere","552","1","NA","NA"
"391",1,3,71,50,"3","2","8",23.2,17,"kerze","Filler","Filler","952","1","NA","NA"
"392",1,3,72,50,"3","2","8",23.2,17,"armband","Schmuck","Kleidung","1739","1","NA","NA"
"393",1,3,73,50,"3","2","8",23.2,17,"schlüssel","Filler","Filler","615","1","NA","NA"
"394",1,3,74,50,"3","2","8",23.2,17,"waage","Filler","Filler","756","1","NA","NA"
"395",1,3,75,50,"3","2","8",23.2,17,"ring","Schmuck","Kleidung","597","1","NA","NA"
"396",1,3,76,50,"3","2","8",23.2,17,"löffel","Kochen","Werkzeug","565","1","NA","NA"
"397",1,3,77,50,"3","2","8",23.2,17,"bär","Raubtiere","Tiere","1087","1.1","Braunbaer","NA"
"398",1,3,78,50,"3","2","8",23.2,17,"brosche","Schmuck","Kleidung","1037","1","NA","NA"
"399",1,3,79,50,"3","2","8",23.2,17,"badewanne","Filler","Filler","885","1","NA","NA"
"400",1,3,80,50,"3","2","8",23.2,17,"schneebesen","Kochen","Werkzeug","780","1","NA","NA"
"401",1,3,81,50,"3","2","8",23.2,17,"motorrad","Strasse","Fortbewegungsmittel","802","1","NA","NA"
"402",1,3,82,50,"3","2","8",23.2,17,"schwamm","Filler","Filler","567","1","NA","NA"
"403",1,3,83,50,"3","2","8",23.2,17,"kleiderschrank","Aufbewahrung","Möbel","623","1.1","Schrank","NA"
"404",1,3,84,50,"3","2","8",23.2,17,"kutsche","Strasse","Fortbewegungsmittel","644","1","NA","NA"
"405",1,3,85,50,"3","2","8",23.2,17,"baby","Filler","Filler","808","1","NA","NA"
"406",1,3,86,50,"3","2","8",23.2,17,"delfin","Fische","Tiere","622","1","NA","NA"
"407",1,3,87,50,"3","2","8",23.2,17,"auto","Strasse","Fortbewegungsmittel","838","1","NA","NA"
"408",1,3,88,50,"3","2","8",23.2,17,"regal","Aufbewahrung","Möbel","688","1","NA","NA"
"409",1,3,89,50,"3","2","8",23.2,17,"hai","Fische","Tiere","1040","1","NA","NA"
"410",1,3,90,50,"3","2","8",23.2,17,"fenster","Filler","Filler","747","1","NA","NA"
"411",1,3,91,50,"3","2","8",23.2,17,"bus","Strasse","Fortbewegungsmittel","1521","1","NA","NA"
"412",1,3,92,50,"3","2","8",23.2,17,"goldfisch","Fische","Tiere","619","1","NA","NA"
"413",1,3,93,50,"3","2","8",23.2,17,"safe","Aufbewahrung","Möbel","721","1","NA","NA"
"414",1,3,94,50,"3","2","8",23.2,17,"tafel","Filler","Filler","838","1","NA","NA"
"415",1,3,95,50,"3","2","8",23.2,17,"lkw","Strasse","Fortbewegungsmittel","748","1","NA","NA"
"416",1,3,96,50,"3","2","8",23.2,17,"aal","Fische","Tiere","671","1","NA","NA"
"417",1,3,97,50,"3","2","8",23.2,17,"schachtel","Aufbewahrung","Möbel","700","1","NA","NA"
"418",1,3,98,50,"3","2","8",23.2,17,"schwert","Filler","Filler","810","1","NA","NA"
"419",1,3,99,50,"3","2","8",23.2,17,"rochen","Fische","Tiere","593","1","NA","NA"
"420",1,3,100,50,"3","2","8",23.2,17,"schublade","Aufbewahrung","Möbel","1362","1","NA","NA"
"421",1,3,101,50,"3","2","8",23.2,17,"bein","Körperteile","Misc I","1401","1","NA","NA"
"422",1,3,102,50,"3","2","8",23.2,17,"kuchen","Süssigkeiten","Lebensmittel","1084","1","NA","NA"
"423",1,3,103,50,"3","2","8",23.2,17,"fernglas","Filler","Filler","589","1","NA","NA"
"424",1,3,104,50,"3","2","8",23.2,17,"zange","Heimwerker","Werkzeug","751","1","NA","NA"
"425",1,3,105,50,"3","2","8",23.2,17,"eis","Süssigkeiten","Lebensmittel","708","1","NA","NA"
"426",1,3,106,50,"3","2","8",23.2,17,"ohr","Körperteile","Misc I","677","1","NA","NA"
"427",1,3,107,50,"3","2","8",23.2,17,"schraubenzieher","Heimwerker","Werkzeug","728","1","NA","NA"
"428",1,3,108,50,"3","2","8",23.2,17,"käfig","Filler","Filler","848","1","NA","NA"
"429",1,3,109,50,"3","2","8",23.2,17,"schokolade","Süssigkeiten","Lebensmittel","563","1","NA","NA"
"430",1,3,110,50,"3","2","8",23.2,17,"feile","Heimwerker","Werkzeug","631","1","NA","NA"
"431",1,3,111,50,"3","2","8",23.2,17,"ventilator","Filler","Filler","852","1","NA","NA"
"432",1,3,112,50,"3","2","8",23.2,17,"hand","Körperteile","Misc I","502","1","NA","NA"
"433",1,3,113,50,"3","2","8",23.2,17,"hammer","Heimwerker","Werkzeug","1313","1","NA","NA"
"434",1,3,114,50,"3","2","8",23.2,17,"ampel","Filler","Filler","661","1","NA","NA"
"435",1,3,115,50,"3","2","8",23.2,17,"bonbon","Süssigkeiten","Lebensmittel","780","1","NA","NA"
"436",1,3,116,50,"3","2","8",23.2,17,"arm","Körperteile","Misc I","788","1","NA","NA"
"437",1,3,117,50,"3","2","8",23.2,17,"bohrmaschine","Heimwerker","Werkzeug","816","1","NA","NA"
"438",1,3,118,50,"3","2","8",23.2,17,"kekse","Süssigkeiten","Lebensmittel","713","1","NA","NA"
"439",1,3,119,50,"3","2","8",23.2,17,"fuss","Körperteile","Misc I","529","1","NA","NA"
"440",1,3,120,50,"3","2","8",23.2,17,"steckdose","Filler","Filler","644","1","NA","NA"
"441",1,3,121,50,"3","2","8",23.2,17,"schlagzeug","Instrumente","Misc I","835","1","NA","NA"
"442",1,3,122,50,"3","2","8",23.2,17,"streichholz","Filler","Filler","657","1","NA","NA"
"443",1,3,123,50,"3","2","8",23.2,17,"löwenzahn","Blumen","Misc II","676","1","NA","NA"
"444",1,3,124,50,"3","2","8",23.2,17,"pferd","Huftiere","Tiere","539","1","NA","NA"
"445",1,3,125,50,"3","2","8",23.2,17,"puppe","Filler","Filler","682","1","NA","NA"
"446",1,3,126,50,"3","2","8",23.2,17,"bürste","Filler","Filler","1019","1","NA","NA"
"447",1,3,127,50,"3","2","8",23.2,17,"geige","Instrumente","Misc I","674","1","NA","NA"
"448",1,3,128,50,"3","2","8",23.2,17,"rose","Blumen","Misc II","525","1","NA","NA"
"449",1,3,129,50,"3","2","8",23.2,17,"schaf","Huftiere","Tiere","971","1","NA","NA"
"450",1,3,130,50,"3","2","8",23.2,17,"harfe","Instrumente","Misc I","626","1","NA","NA"
"451",1,3,131,50,"3","2","8",23.2,17,"kassette","Filler","Filler","589","1","NA","NA"
"452",1,3,132,50,"3","2","8",23.2,17,"kuh","Huftiere","Tiere","639","1","NA","NA"
"453",1,3,133,50,"3","2","8",23.2,17,"orchidee","Blumen","Misc II","694","1","NA","NA"
"454",1,3,134,50,"3","2","8",23.2,17,"briefmarke","Filler","Filler","859","1","NA","NA"
"455",1,3,135,50,"3","2","8",23.2,17,"reh","Huftiere","Tiere","572","1","NA","NA"
"456",1,3,136,50,"3","2","8",23.2,17,"sonnenblume","Blumen","Misc II","553","1","NA","NA"
"457",1,3,137,50,"3","2","8",23.2,17,"gitarre","Instrumente","Misc I","668","1","NA","NA"
"458",1,3,138,50,"3","2","8",23.2,17,"kamel","Huftiere","Tiere","719","1","NA","NA"
"459",1,3,139,50,"3","2","8",23.2,17,"tulpe","Blumen","Misc II","608","1","NA","NA"
"460",1,3,140,50,"3","2","8",23.2,17,"klavier","Instrumente","Misc I","693","1","NA","NA"
"461",1,3,141,50,"3","2","8",23.2,17,"gondel","Wasser","Fortbewegungsmittel","2365","1","NA","NA"
"462",1,3,142,50,"3","2","8",23.2,17,"radiergummi","Büro","Werkzeug","531","1","NA","NA"
"463",1,3,143,50,"3","2","8",23.2,17,"pfeife","Filler","Filler","619","1","NA","NA"
"464",1,3,144,50,"3","2","8",23.2,17,"yacht","Wasser","Fortbewegungsmittel","910","1","NA","NA"
"465",1,3,145,50,"3","2","8",23.2,17,"schere","Büro","Werkzeug","537","1","NA","NA"
